recordId,drugName,condition,date,usefulCount,sideEffects,rating
73399,Ethinyl estradiol / norethindrone,Acne,"May 31, 2014",11,Extremely Severe Side Effects,3
47961,Naproxen / sumatriptan,Migraine,"July 25, 2010",5,Severe Side Effects,5
9639,Lo Loestrin Fe,Birth Control,"December 10, 2015",3,Moderate Side Effects,5
172969,Clonazepam,Bipolar Disorde,"January 19, 2013",35,No Side Effects,5
119313,Testosterone,"Hypogonadism, Male","February 9, 2016",12,Mild Side Effects,1
17680,Ethinyl estradiol / etonogestrel,Birth Control,"November 19, 2015",5,Mild Side Effects,2
91128,Botox,Strabismus,"December 18, 2016",0,Severe Side Effects,5
205645,Pristiq,Anxiety,"October 8, 2011",7,Severe Side Effects,2
95202,Guanfacine,ADHD,"December 26, 2014",75,Mild Side Effects,4
177057,Promethazine,Allergic Rhinitis,"August 31, 2015",5,Mild Side Effects,5
214845,Prenatal Plus,Vitamin/Mineral Supplementation during Pregnancy/Lactation,"June 28, 2011",8,Mild Side Effects,5
20442,Vimpat,Seizures,"July 4, 2014",32,Mild Side Effects,4
115319,Propofol,Anesthesia,"February 4, 2017",6,Moderate Side Effects,5
171233,Levitra,Erectile Dysfunction,"July 25, 2011",26,Mild Side Effects,4
163580,Mirtazapine,Insomnia,"January 25, 2015",165,No Side Effects,5
27366,Fenofibrate,"Hyperlipoproteinemia Type IIa, Elevated LDL","April 11, 2015",13,Moderate Side Effects,4
160043,E-Z-Gas II,Gas,"November 11, 2010",3,No Side Effects,5
127046,Metoclopramide,Nausea/Vomiting,"March 30, 2013",50,No Side Effects,5
174746,Intelence,HIV Infection,"May 3, 2015",1,Mild Side Effects,4
24216,Tretinoin,Acne,"March 16, 2015",76,Severe Side Effects,5
69771,Chlorpheniramine / hydrocodone,Cough,"September 8, 2011",16,No Side Effects,5
75411,Azathioprine,Ulcerative Colitis,"October 2, 2016",1,Mild Side Effects,1
227936,Etonogestrel,Birth Control,"March 1, 2011",3,Mild Side Effects,5
96325,Sertraline,Anxiety and Stress,"May 7, 2010",85,Moderate Side Effects,4
65258,Ertaczo,Tinea Pedis,"January 11, 2013",9,Moderate Side Effects,5
198523,Minipress,Post Traumatic Stress Disorde,"July 31, 2011",57,No Side Effects,5
89986,Risperdal,Autism,"March 1, 2013",198,Mild Side Effects,5
72343,Tramadol,Pain,"January 28, 2012",6,Mild Side Effects,5
8095,Xanax,Panic Disorde,"April 6, 2008",120,Mild Side Effects,4
53617,Alesse,Birth Control,"April 19, 2015",6,Extremely Severe Side Effects,5
135405,Tamiflu,Influenza,"April 16, 2016",6,No Side Effects,2
8359,Zolpidem,Insomnia,"August 26, 2014",45,Mild Side Effects,5
23819,Amethyst,Birth Control,"January 10, 2016",2,Extremely Severe Side Effects,1
78865,Sensipar,Secondary Hyperparathyroidism,"September 14, 2009",20,Mild Side Effects,1
183039,Cymbalta,Major Depressive Disorde,"January 8, 2015",32,No Side Effects,5
177511,Duloxetine,Depression,"February 4, 2016",15,No Side Effects,5
198748,Depo-Provera,Birth Control,"December 22, 2016",7,Severe Side Effects,5
153510,Doxycycline,Acne,"January 19, 2013",35,Moderate Side Effects,5
72994,Ethinyl estradiol / norethindrone,Birth Control,"March 27, 2015",3,Mild Side Effects,4
109338,Nexplanon,Birth Control,"January 12, 2017",7,Mild Side Effects,5
211339,Mirabegron,Overactive Bladde,"June 26, 2017",11,Moderate Side Effects,5
190850,Lupron,Endometriosis,"November 3, 2013",32,No Side Effects,1
228317,Butrans,Chronic Pain,"June 9, 2016",20,Mild Side Effects,2
152707,Furosemide,Edema,"April 6, 2010",85,Mild Side Effects,4
208085,Zyclara,Keratosis,"November 23, 2015",19,Mild Side Effects,4
46002,Phendimetrazine,Obesity,"October 1, 2015",29,Severe Side Effects,5
98129,Nexplanon,Birth Control,"July 27, 2015",2,Mild Side Effects,5
163590,Mirtazapine,Depression,"August 8, 2014",108,Mild Side Effects,4
52007,Adipex-P,Weight Loss,"March 26, 2015",92,Mild Side Effects,5
3806,Fioricet,Headache,"May 13, 2010",13,Severe Side Effects,1
44573,Asacol,Ulcerative Colitis,"February 10, 2012",33,Severe Side Effects,5
190225,Ortho Tri-Cyclen Lo,Ovarian Cysts,"May 10, 2016",7,Mild Side Effects,3
138628,Phentermine,Weight Loss,"April 27, 2012",6,Moderate Side Effects,5
88447,Adderall,ADHD,"April 20, 2012",14,Moderate Side Effects,5
128965,Levonorgestrel,Birth Control,"November 24, 2015",2,Moderate Side Effects,5
173912,Provigil,Narcolepsy,"July 17, 2009",22,Mild Side Effects,5
89486,Celexa,Anxiety and Stress,"October 5, 2014",178,Moderate Side Effects,4
9507,Lo Loestrin Fe,Birth Control,"March 31, 2016",8,Moderate Side Effects,1
130366,Levonorgestrel,Emergency Contraception,"September 2, 2013",14,Extremely Severe Side Effects,5
197738,Desvenlafaxine,Depression,"October 24, 2008",63,Mild Side Effects,5
48696,Ethinyl estradiol / levonorgestrel,Birth Control,"April 17, 2017",6,Mild Side Effects,3
48240,Amerge,Migraine,"February 4, 2017",7,No Side Effects,5
112900,Bisacodyl,Constipation,"September 26, 2017",5,Mild Side Effects,5
27545,Ivermectin,Rosacea,"March 6, 2017",17,Mild Side Effects,4
142126,Escitalopram,Depression,"September 28, 2008",18,Severe Side Effects,5
77922,Sulfacetamide sodium,Conjunctivitis,"November 10, 2013",0,Mild Side Effects,4
54049,Ritalin,ADHD,"October 12, 2014",49,Mild Side Effects,4
197461,Paroxetine,Depression,"January 24, 2010",24,No Side Effects,5
222275,Kyleena,Birth Control,"December 12, 2017",0,Mild Side Effects,3
64244,Sertraline,Depression,"November 14, 2016",12,Moderate Side Effects,1
177941,Duloxetine,ibromyalgia,"January 12, 2013",53,Moderate Side Effects,5
34040,Zoledronic acid,Prevention of Osteoporosis,"October 29, 2015",25,Mild Side Effects,5
117811,Multivitamin with minerals,Vitamin/Mineral Supplementation and Deficiency,"November 25, 2016",0,Mild Side Effects,5
153063,Doxycycline,Acne,"October 9, 2016",6,Mild Side Effects,4
92776,Vortioxetine,Major Depressive Disorde,"October 2, 2017",15,No Side Effects,1
210476,Linzess,Irritable Bowel Syndrome,"February 2, 2013",45,Moderate Side Effects,4
148923,Mirena,Birth Control,"March 5, 2016",4,Mild Side Effects,1
31629,Miconazole,Vaginal Yeast Infection,"January 3, 2016",0,Severe Side Effects,2
108810,Nexplanon,Birth Control,"September 22, 2017",7,Extremely Severe Side Effects,2
60588,Claravis,Acne,"May 7, 2013",24,Mild Side Effects,5
85799,Ethinyl estradiol / norgestimate,Birth Control,"September 9, 2013",10,Extremely Severe Side Effects,4
154222,Cyanocobalamin,B12 Nutritional Deficiency,"May 5, 2013",18,No Side Effects,5
202746,Hydroxychloroquine,Rheumatoid Arthritis,"July 2, 2013",157,Mild Side Effects,4
25697,Ethinyl estradiol / norelgestromin,Birth Control,"August 19, 2014",28,Mild Side Effects,5
156300,Ropinirole,Restless Legs Syndrome,"August 28, 2016",13,No Side Effects,3
28881,Lexapro,Depression,"January 19, 2009",22,Mild Side Effects,4
107495,Implanon,Birth Control,"February 28, 2011",0,No Side Effects,5
80355,Aleve,"Gout, Acute","February 21, 2016",22,No Side Effects,5
146204,Suboxone,Opiate Dependence,"December 28, 2010",11,Moderate Side Effects,5
178323,Duloxetine,ibromyalgia,"October 8, 2009",77,No Side Effects,5
168972,Vilazodone,Depression,"August 29, 2012",13,Mild Side Effects,1
73122,Ethinyl estradiol / norethindrone,Birth Control,"January 2, 2015",19,Moderate Side Effects,5
76094,Portia,Birth Control,"February 17, 2016",2,Mild Side Effects,3
228653,Alprostadil,Erectile Dysfunction,"May 28, 2016",34,Extremely Severe Side Effects,1
35842,Buprenorphine / naloxone,Opiate Dependence,"January 11, 2015",123,Moderate Side Effects,5
103576,Synthroid,Underactive Thyroid,"January 9, 2010",43,No Side Effects,1
55740,Effexor,Depression,"August 4, 2015",27,Severe Side Effects,5
92814,Vortioxetine,Major Depressive Disorde,"September 6, 2017",39,No Side Effects,4
132949,Loestrin 24 Fe,Birth Control,"February 26, 2013",13,No Side Effects,4
125662,Flagyl,Bacterial Infection,"November 23, 2016",5,Mild Side Effects,3
176979,Promethazine,Opiate Adjunct,"April 8, 2013",19,No Side Effects,5
31832,Miconazole,Vaginal Yeast Infection,"August 23, 2015",0,Mild Side Effects,1
154455,Clopidogrel,Platelet Aggregation Inhibition,"January 22, 2015",19,No Side Effects,4
50833,Azithromycin,Chlamydia Infection,"August 16, 2017",4,No Side Effects,3
194021,Gildess Fe 1.5 / 30,Birth Control,"July 10, 2014",46,Extremely Severe Side Effects,5
5032,Belviq,Weight Loss,"April 3, 2014",69,Severe Side Effects,5
55294,Bupropion / naltrexone,Obesity,"November 30, 2015",11,Moderate Side Effects,5
184835,Canagliflozin,"Diabetes, Type 2","February 7, 2015",26,Mild Side Effects,5
38229,Albuterol,"COPD, Maintenance","May 14, 2012",66,No Side Effects,5
82306,Liraglutide,"Diabetes, Type 2","October 24, 2014",43,Mild Side Effects,5
223616,Astelin,Allergic Rhinitis,"August 4, 2009",28,Moderate Side Effects,5
91026,Norco,Pain,"September 28, 2009",9,No Side Effects,4
80766,Atropine / hyoscyamine / phenobarbital / scopolamine,Irritable Bowel Syndrome,"February 25, 2010",49,Severe Side Effects,5
107813,Implanon,Birth Control,"June 11, 2009",10,Mild Side Effects,5
183721,Cymbalta,Depression,"March 29, 2009",61,No Side Effects,5
5623,Aldactone,Acne,"March 12, 2010",87,No Side Effects,5
183209,Cymbalta,ibromyalgia,"May 15, 2013",58,No Side Effects,4
148453,Mirena,Birth Control,"July 24, 2017",1,No Side Effects,4
49351,Ethinyl estradiol / levonorgestrel,Birth Control,"February 3, 2016",5,Mild Side Effects,2
223393,Cetirizine,Urticaria,"March 1, 2011",5,Moderate Side Effects,5
3551,Altabax,Acne,"September 26, 2010",4,Mild Side Effects,4
72777,Ethinyl estradiol / norethindrone,Birth Control,"August 17, 2015",3,Mild Side Effects,1
218078,Amoxicillin / clavulanate,Bronchitis,"February 26, 2017",6,Moderate Side Effects,3
109061,Nexplanon,Birth Control,"April 17, 2017",5,Moderate Side Effects,2
15245,Ethinyl estradiol / norethindrone,Birth Control,"April 19, 2017",0,Moderate Side Effects,1
11739,Trulicity,"Diabetes, Type 2","January 31, 2017",17,Moderate Side Effects,3
142445,Levonorgestrel,Birth Control,"September 28, 2017",3,No Side Effects,5
206932,Seasonale,Birth Control,"November 29, 2009",14,Severe Side Effects,1
63962,Sertraline,Depression,"July 6, 2017",10,Moderate Side Effects,1
170256,Quetiapine,Bipolar Disorde,"September 23, 2016",26,Moderate Side Effects,5
91440,Anastrozole,Breast Cance,"March 11, 2016",36,Mild Side Effects,1
128281,Phentermine,Obesity,"January 15, 2016",14,Mild Side Effects,5
124100,Skyla,Birth Control,"March 11, 2016",3,Mild Side Effects,5
132296,Ativan,Anxiety,"October 28, 2013",61,No Side Effects,4
63984,Sertraline,Depression,"June 19, 2017",7,Mild Side Effects,2
107323,Implanon,Birth Control,"January 12, 2012",0,Mild Side Effects,5
208558,Amlodipine / olmesartan,High Blood Pressure,"June 15, 2009",20,Moderate Side Effects,4
92557,Ondansetron,Nausea/Vomiting,"August 21, 2013",26,Severe Side Effects,5
108022,Ethinyl estradiol / norelgestromin,Birth Control,"April 26, 2016",1,Severe Side Effects,5
228417,Butrans,Pain,"December 28, 2011",107,Severe Side Effects,5
101186,Invega,Schizophrenia,"March 12, 2010",35,No Side Effects,5
7598,Xanax,Anxiety,"August 21, 2015",53,No Side Effects,5
142037,Escitalopram,Anxiety,"November 22, 2008",14,Severe Side Effects,5
71029,Rituximab,Wegener's Granulomatosis,"February 12, 2016",12,Moderate Side Effects,5
80912,Delsym,Cough,"November 11, 2015",2,Mild Side Effects,4
122299,Selegiline,Depression,"January 30, 2012",81,Severe Side Effects,5
143099,Etonogestrel,Birth Control,"May 30, 2017",8,Severe Side Effects,2
11962,Fastin,Weight Loss,"October 7, 2016",20,Moderate Side Effects,5
40516,Larin Fe 1 / 20,Birth Control,"October 7, 2017",0,No Side Effects,1
42613,Concerta,ADHD,"November 11, 2011",5,Severe Side Effects,1
185617,Saxenda,Weight Loss,"November 8, 2016",23,Mild Side Effects,5
83725,Clomiphene,emale Infertility,"November 28, 2016",4,No Side Effects,4
104087,Ethinyl estradiol / levonorgestrel,Birth Control,"October 19, 2013",22,Mild Side Effects,5
108512,Amphetamine,ADHD,"June 23, 2016",8,No Side Effects,3
157137,Differin,Acne,"July 13, 2016",5,Mild Side Effects,5
55399,Bupropion / naltrexone,Obesity,"October 21, 2015",1,Mild Side Effects,5
198668,Depo-Provera,Abnormal Uterine Bleeding,"March 25, 2017",6,Mild Side Effects,1
224846,Bupropion,Major Depressive Disorde,"December 25, 2016",52,Severe Side Effects,5
18080,Ethinyl estradiol / etonogestrel,Birth Control,"November 23, 2011",0,No Side Effects,5
94896,Abilify,Tourette's Syndrome,"September 14, 2010",26,Mild Side Effects,5
103881,Ethinyl estradiol / levonorgestrel,Birth Control,"November 18, 2014",13,Severe Side Effects,5
185684,Saxenda,Weight Loss,"September 7, 2016",5,Severe Side Effects,4
81906,Liraglutide,Weight Loss,"November 20, 2016",29,No Side Effects,5
185912,Desvenlafaxine,Major Depressive Disorde,"June 7, 2017",5,Severe Side Effects,4
194366,Crestor,High Cholesterol,"November 24, 2017",0,Mild Side Effects,5
195588,Aviane,Birth Control,"February 21, 2013",12,Moderate Side Effects,3
144235,Etonogestrel,Birth Control,"May 25, 2016",9,No Side Effects,1
225855,Bupropion,Depression,"June 16, 2010",7,No Side Effects,5
127323,Melatonin,Insomnia,"March 9, 2012",37,Severe Side Effects,5
62733,Citalopram,Anxiety and Stress,"October 11, 2008",33,Moderate Side Effects,5
43140,Sronyx,Birth Control,"October 22, 2014",5,Moderate Side Effects,5
222000,Fluconazole,Vaginal Yeast Infection,"February 17, 2016",6,Mild Side Effects,2
49199,Ethinyl estradiol / levonorgestrel,Birth Control,"June 4, 2016",0,Extremely Severe Side Effects,1
69542,Buprenorphine,Opiate Dependence,"January 24, 2015",62,No Side Effects,5
78629,Fleet Enema,Constipation,"August 7, 2017",4,No Side Effects,5
96816,Ambien,Insomnia,"November 1, 2016",15,No Side Effects,1
119997,Losartan,High Blood Pressure,"October 10, 2012",116,Mild Side Effects,5
5823,Opana,Pain,"September 4, 2009",34,Mild Side Effects,5
108615,Yuvafem,Atrophic Vaginitis,"June 15, 2017",12,Extremely Severe Side Effects,5
162995,Lodine,Osteoarthritis,"May 2, 2009",108,Mild Side Effects,5
208652,Amlodipine / olmesartan,High Blood Pressure,"May 21, 2011",21,No Side Effects,2
198401,Exenatide,"Diabetes, Type 2","March 2, 2014",62,Mild Side Effects,4
55854,Effexor,Anxiety and Stress,"March 26, 2012",28,No Side Effects,3
4036,Seroquel XR,Depression,"January 5, 2014",78,Mild Side Effects,1
118852,Zoloft,Post Traumatic Stress Disorde,"December 11, 2011",44,Severe Side Effects,5
42842,Xulane,Birth Control,"August 26, 2016",3,Mild Side Effects,1
207154,Fesoterodine,Overactive Bladde,"October 12, 2016",16,Moderate Side Effects,2
175072,Xylometazoline,Nasal Congestion,"October 18, 2015",5,No Side Effects,1
204876,Cyproheptadine,Allergic Reactions,"October 11, 2009",17,Extremely Severe Side Effects,5
133518,Benzoic acid / salicylic acid,Dermatological Disorders,"February 7, 2012",10,Extremely Severe Side Effects,5
178883,Victoza,"Diabetes, Type 2","January 15, 2013",24,Moderate Side Effects,5
143544,Etonogestrel,Birth Control,"January 4, 2017",15,No Side Effects,5
10877,Mononessa,Birth Control,"December 1, 2015",1,Extremely Severe Side Effects,3
175755,Levaquin,Kidney Infections,"September 8, 2016",15,Mild Side Effects,5
2958,Adalat CC,High Blood Pressure,"March 26, 2009",57,No Side Effects,4
193047,Methylergonovine,Migraine,"June 26, 2016",3,Mild Side Effects,5
75340,Vistaril,Anxiety,"September 28, 2013",82,Moderate Side Effects,4
58946,Chlordiazepoxide / clidinium,Irritable Bowel Syndrome,"April 23, 2015",60,No Side Effects,5
219682,Taytulla,Birth Control,"November 2, 2017",0,Moderate Side Effects,2
59419,Zyrtec,Urticaria,"November 15, 2008",43,No Side Effects,3
181273,Prozac,Anxiety and Stress,"November 18, 2016",35,Mild Side Effects,1
107081,Implanon,Birth Control,"February 22, 2013",13,Mild Side Effects,5
75703,Temazepam,Insomnia,"September 4, 2017",10,No Side Effects,4
97240,Ambien,Insomnia,"July 27, 2009",91,Mild Side Effects,2
155580,Metronidazole,Bacterial Vaginitis,"October 22, 2013",18,Mild Side Effects,5
80083,Benzonatate,Cough,"January 18, 2017",5,No Side Effects,1
186571,Desvenlafaxine,Panic Disorde,"July 16, 2010",8,Mild Side Effects,4
35665,Buprenorphine / naloxone,Opiate Dependence,"March 5, 2017",37,Mild Side Effects,5
217085,Oxcarbazepine,Anxiety,"July 3, 2012",101,Moderate Side Effects,5
222417,Kyleena,Birth Control,"September 14, 2017",1,Moderate Side Effects,4
66319,Valacyclovir,"Herpes Simplex, Suppression","May 7, 2017",2,Severe Side Effects,1
167744,Levonorgestrel,Emergency Contraception,"January 13, 2016",3,Severe Side Effects,5
128909,Phentermine,Obesity,"May 19, 2014",29,Moderate Side Effects,2
192217,Drospirenone / ethinyl estradiol,Birth Control,"February 1, 2016",8,Moderate Side Effects,2
189107,Oxycodone,Chronic Pain,"April 7, 2017",26,Mild Side Effects,5
113726,Acetaminophen / butalbital / caffeine,Headache,"March 2, 2015",41,Moderate Side Effects,5
41141,Acetaminophen / oxycodone,Pain,"May 26, 2012",14,No Side Effects,4
198309,Exenatide,"Diabetes, Type 2","September 6, 2016",16,Severe Side Effects,1
230480,Depo-Provera,Birth Control,"May 10, 2013",10,Severe Side Effects,5
65682,Propranolol,mance Anxiety,"November 8, 2016",12,Mild Side Effects,5
34517,Tysabri,Multiple Sclerosis,"November 30, 2016",18,Extremely Severe Side Effects,2
210749,Mirtazapine,Depression,"November 1, 2016",94,Mild Side Effects,5
94215,Trintellix,Major Depressive Disorde,"April 24, 2015",21,Mild Side Effects,5
16005,Ethinyl estradiol / norethindrone,Birth Control,"June 19, 2016",2,No Side Effects,3
25090,Hylan g-f 20,Osteoarthritis,"August 11, 2016",14,No Side Effects,1
80666,Tussionex Pennkinetic,Cough,"July 10, 2009",5,No Side Effects,5
12937,Jalyn,Benign Prostatic Hyperplasia,"March 12, 2013",49,Mild Side Effects,2
123898,Skyla,Birth Control,"September 28, 2016",0,No Side Effects,5
212616,Excedrin Back & Body,Back Pain,"January 10, 2009",9,Moderate Side Effects,4
170748,Quetiapine,Insomnia,"May 11, 2013",62,No Side Effects,5
130547,Levonorgestrel,Birth Control,"November 2, 2012",11,Mild Side Effects,1
215742,Copper,Birth Control,"March 5, 2017",5,Mild Side Effects,2
145723,Qsymia,Weight Loss,"May 21, 2015",48,Mild Side Effects,5
1949,Polyethylene glycol 3350,Constipation,"December 18, 2012",194,No Side Effects,5
15895,Ethinyl estradiol / norethindrone,Birth Control,"August 4, 2016",5,No Side Effects,1
209821,Phosphorated carbohydrate solution,Nausea/Vomiting,"April 15, 2016",12,No Side Effects,5
229932,Femara,Breast Cance,"September 26, 2015",56,Mild Side Effects,4
40216,Savella,ibromyalgia,"September 8, 2017",10,Mild Side Effects,1
105947,Atomoxetine,ADHD,"March 10, 2016",9,Moderate Side Effects,1
25961,Lamisil,"Onychomycosis, Toenail","February 24, 2014",48,No Side Effects,5
201750,Alprazolam,Panic Disorde,"October 1, 2008",176,No Side Effects,5
47535,Tapentadol,Pain,"June 5, 2015",41,Mild Side Effects,4
186879,Neupro,Parkinson's Disease,"March 3, 2008",21,Moderate Side Effects,4
31999,Brimonidine / timolol,Glaucoma,"February 19, 2015",12,Mild Side Effects,5
175194,Linaclotide,Constipation,"April 3, 2013",57,Mild Side Effects,5
